global_time,timestamp,Outer forearm sensor value (1),Inner forearm sensor value (2),angle
1691507138.907895,16571464.0,315.0,357.0,168.68755147364453
1691507138.9088943,16573036.0,357.0,348.0,168.68755147364453
1691507138.9088943,16574604.0,315.0,332.0,168.68755147364453
1691507138.9088943,16576172.0,271.0,327.0,168.68755147364453
1691507138.9098942,16577744.0,270.0,321.0,168.68755147364453
1691507138.9098942,16579312.0,313.0,298.0,168.68755147364453
1691507138.9098942,16580884.0,348.0,315.0,168.68755147364453
1691507138.9098942,16582452.0,347.0,335.0,168.68755147364453
1691507138.9108942,16584020.0,306.0,346.0,168.68755147364453
1691507138.9108942,16585592.0,281.0,364.0,168.68755147364453
1691507138.9108942,16587160.0,327.0,366.0,168.68755147364453
1691507138.9118948,16588728.0,360.0,367.0,168.68755147364453
1691507138.9118948,16590296.0,369.0,363.0,168.68755147364453
1691507138.9118948,16591868.0,319.0,354.0,168.68755147364453
1691507138.9118948,16593436.0,256.0,346.0,168.68755147364453
1691507138.9648018,16595008.0,321.0,322.0,174.8652985226835
1691507138.9648018,16596576.0,452.0,316.0,174.8652985226835
1691507138.9648018,16598144.0,322.0,325.0,174.8652985226835
1691507138.965802,16599716.0,271.0,322.0,174.8652985226835
1691507138.965802,16601284.0,205.0,321.0,174.8652985226835
1691507138.965802,16602852.0,207.0,326.0,174.8652985226835
1691507138.9668024,16604424.0,371.0,345.0,174.8652985226835
1691507138.9668024,16605992.0,337.0,359.0,174.8652985226835
1691507138.9668024,16607560.0,259.0,366.0,174.8652985226835
1691507138.967801,16609132.0,268.0,369.0,174.8652985226835
1691507138.967801,16610700.0,382.0,362.0,174.8652985226835
1691507138.967801,16612268.0,375.0,348.0,174.8652985226835
1691507138.967801,16613836.0,371.0,338.0,174.8652985226835
1691507138.968802,16615408.0,304.0,325.0,174.8652985226835
1691507138.968802,16616976.0,423.0,322.0,174.8652985226835
1691507138.968802,16618548.0,379.0,318.0,174.8652985226835
1691507138.9698048,16620116.0,258.0,315.0,174.8652985226835
1691507138.9698048,16621684.0,137.0,326.0,174.8652985226835
1691507138.9698048,16623256.0,253.0,332.0,174.8652985226835
1691507138.9698048,16624824.0,308.0,348.0,174.8652985226835
1691507138.9708023,16626392.0,364.0,379.0,174.8652985226835
1691507138.9708023,16627964.0,410.0,364.0,174.8652985226835
1691507138.9708023,16629532.0,441.0,355.0,174.8652985226835
1691507138.971804,16631104.0,359.0,361.0,174.8652985226835
1691507138.971804,16632672.0,315.0,356.0,174.8652985226835
1691507138.971804,16634240.0,278.0,342.0,174.8652985226835
1691507138.971804,16635812.0,262.0,331.0,174.8652985226835
1691507138.9728022,16637380.0,329.0,322.0,174.8652985226835
1691507138.9728022,16638948.0,378.0,317.0,174.8652985226835
1691507138.9728022,16640520.0,251.0,317.0,174.8652985226835
1691507138.9738026,16642088.0,226.0,332.0,174.8652985226835
1691507138.9738026,16643656.0,304.0,348.0,174.8652985226835
1691507138.9738026,16645224.0,437.0,331.0,174.8652985226835
1691507138.9738026,16646796.0,363.0,353.0,174.8652985226835
1691507138.9748025,16648364.0,155.0,368.0,174.8652985226835
1691507138.9748025,16649936.0,280.0,372.0,174.8652985226835
1691507138.9748025,16651504.0,379.0,365.0,174.8652985226835
1691507138.975802,16653072.0,380.0,353.0,174.8652985226835
1691507138.975802,16654644.0,310.0,334.0,174.8652985226835
1691507138.975802,16656212.0,261.0,323.0,174.8652985226835
1691507138.9768026,16657780.0,372.0,319.0,174.8652985226835
1691507139.0254087,16659352.0,413.0,320.0,175.41429790115978
1691507139.0264094,16660920.0,294.0,316.0,175.41429790115978
1691507139.0264094,16662488.0,200.0,327.0,175.41429790115978
1691507139.0264094,16664060.0,363.0,333.0,175.41429790115978
1691507139.0264094,16665628.0,494.0,348.0,175.41429790115978
1691507139.0274088,16667196.0,289.0,363.0,175.41429790115978
1691507139.0274088,16668764.0,322.0,368.0,175.41429790115978
1691507139.0274088,16670336.0,332.0,368.0,175.41429790115978
1691507139.0284083,16671904.0,263.0,354.0,175.41429790115978
1691507139.0284083,16673476.0,250.0,352.0,175.41429790115978
1691507139.0284083,16675044.0,270.0,337.0,175.41429790115978
1691507139.0284083,16676616.0,379.0,319.0,175.41429790115978
1691507139.0294087,16678184.0,342.0,321.0,172.82976505664288
1691507139.0294087,16679752.0,327.0,320.0,172.82976505664288
1691507139.0294087,16681324.0,229.0,314.0,172.82976505664288
1691507139.0304086,16682892.0,453.0,329.0,172.82976505664288
1691507139.0304086,16684460.0,323.0,342.0,172.82976505664288
1691507139.0304086,16686028.0,240.0,360.0,172.82976505664288
1691507139.0314088,16687600.0,223.0,368.0,172.82976505664288
1691507139.0314088,16689176.0,360.0,369.0,172.82976505664288
1691507139.0314088,16690740.0,377.0,367.0,172.82976505664288
1691507139.0314088,16692308.0,356.0,349.0,172.82976505664288
1691507139.0324085,16693876.0,308.0,349.0,172.82976505664288
1691507139.0324085,16695444.0,336.0,311.0,172.82976505664288
1691507139.0324085,16697016.0,313.0,313.0,172.82976505664288
1691507139.0324085,16698584.0,240.0,318.0,172.82976505664288
1691507139.03341,16700156.0,338.0,323.0,172.82976505664288
1691507139.03341,16701724.0,349.0,324.0,172.82976505664288
1691507139.03341,16703292.0,413.0,327.0,172.82976505664288
1691507139.0344088,16704860.0,356.0,341.0,172.82976505664288
1691507139.0344088,16706432.0,197.0,359.0,172.82976505664288
1691507139.0344088,16708000.0,228.0,367.0,172.82976505664288
1691507139.0344088,16709572.0,347.0,368.0,172.82976505664288
1691507139.0354078,16711140.0,349.0,383.0,172.82976505664288
1691507139.0354078,16712720.0,490.0,335.0,172.82976505664288
1691507139.0354078,16714280.0,342.0,347.0,172.82976505664288
1691507139.036409,16715848.0,114.0,331.0,172.82976505664288
1691507139.036409,16717416.0,349.0,326.0,172.82976505664288
1691507139.036409,16718988.0,256.0,315.0,172.82976505664288
1691507139.0873077,16720556.0,292.0,313.0,173.58009529492017
1691507139.0873077,16722124.0,376.0,329.0,173.58009529492017
1691507139.0883076,16723696.0,414.0,331.0,173.58009529492017
1691507139.0883076,16725264.0,307.0,347.0,173.58009529492017
1691507139.0883076,16726836.0,291.0,357.0,173.58009529492017
1691507139.0893068,16728404.0,355.0,365.0,173.58009529492017
1691507139.0893068,16729972.0,346.0,364.0,173.58009529492017
1691507139.0893068,16731544.0,254.0,371.0,173.58009529492017
1691507139.0893068,16733112.0,282.0,355.0,173.58009529492017
1691507139.0903082,16734680.0,441.0,340.0,173.58009529492017
1691507139.0903082,16736248.0,267.0,323.0,173.58009529492017
1691507139.0903082,16737820.0,401.0,316.0,173.58009529492017
1691507139.0913067,16739388.0,409.0,318.0,173.58009529492017
1691507139.0913067,16740960.0,295.0,316.0,173.58009529492017
1691507139.0913067,16742528.0,177.0,324.0,173.58009529492017
1691507139.0923083,16744096.0,243.0,332.0,173.58009529492017
1691507139.0923083,16745664.0,299.0,351.0,173.58009529492017
1691507139.0923083,16747236.0,358.0,358.0,173.58009529492017
1691507139.0923083,16748804.0,382.0,368.0,173.58009529492017
1691507139.09331,16750376.0,238.0,367.0,173.58009529492017
1691507139.09331,16751944.0,262.0,359.0,173.58009529492017
1691507139.09331,16753512.0,385.0,354.0,173.58009529492017
1691507139.094308,16755080.0,515.0,338.0,173.58009529492017
1691507139.094308,16756652.0,304.0,332.0,173.58009529492017
1691507139.094308,16758220.0,362.0,322.0,173.58009529492017
1691507139.0953076,16759792.0,366.0,330.0,173.58009529492017
1691507139.0953076,16761360.0,245.0,316.0,173.58009529492017
1691507139.0953076,16762928.0,232.0,309.0,173.58009529492017
1691507139.0963082,16764500.0,343.0,336.0,173.8274361611269
1691507139.0963082,16766068.0,363.0,357.0,173.8274361611269
1691507139.0963082,16767636.0,362.0,369.0,173.8274361611269
1691507139.0963082,16769208.0,337.0,369.0,173.8274361611269
1691507139.0973074,16770776.0,164.0,368.0,173.8274361611269
1691507139.0973074,16772344.0,219.0,356.0,173.8274361611269
1691507139.0973074,16773916.0,353.0,352.0,173.8274361611269
1691507139.0973074,16775484.0,464.0,337.0,173.8274361611269
1691507139.0983074,16777052.0,226.0,335.0,173.8274361611269
1691507139.0983074,16778624.0,257.0,311.0,173.8274361611269
1691507139.0983074,16780192.0,434.0,302.0,173.8274361611269
1691507139.0983074,16781760.0,325.0,318.0,173.8274361611269
1691507139.149655,16783332.0,304.0,332.0,177.99111468495803
1691507139.149655,16784900.0,261.0,343.0,177.99111468495803
1691507139.150653,16786468.0,360.0,355.0,177.99111468495803
1691507139.150653,16788040.0,392.0,365.0,177.99111468495803
1691507139.150653,16789608.0,329.0,369.0,177.99111468495803
1691507139.1516535,16791176.0,352.0,365.0,177.99111468495803
1691507139.1516535,16792748.0,316.0,360.0,177.99111468495803
1691507139.1516535,16794316.0,365.0,350.0,177.99111468495803
1691507139.1516535,16795888.0,377.0,329.0,177.99111468495803
1691507139.152653,16797456.0,272.0,326.0,177.99111468495803
1691507139.152653,16799024.0,229.0,315.0,177.99111468495803
1691507139.152653,16800596.0,331.0,318.0,177.99111468495803
1691507139.153653,16802164.0,259.0,325.0,177.99111468495803
1691507139.153653,16803732.0,188.0,332.0,177.99111468495803
1691507139.153653,16805304.0,343.0,341.0,177.99111468495803
1691507139.153653,16806872.0,464.0,358.0,177.99111468495803
1691507139.1546528,16808440.0,367.0,363.0,177.99111468495803
1691507139.1546528,16810012.0,306.0,393.0,177.99111468495803
1691507139.1546528,16811580.0,313.0,352.0,177.99111468495803
1691507139.1556537,16813148.0,280.0,340.0,177.99111468495803
1691507139.1556537,16814720.0,243.0,347.0,177.99111468495803
1691507139.1556537,16816288.0,337.0,329.0,177.99111468495803
1691507139.1566532,16817856.0,450.0,322.0,177.99111468495803
1691507139.1566532,16819428.0,437.0,317.0,177.99111468495803
1691507139.1566532,16820996.0,362.0,320.0,177.99111468495803
1691507139.1566532,16822564.0,288.0,325.0,177.99111468495803
1691507139.157653,16824136.0,233.0,331.0,177.99111468495803
1691507139.157653,16825704.0,228.0,349.0,177.99111468495803
1691507139.157653,16827272.0,321.0,378.0,177.99111468495803
1691507139.1586535,16828844.0,368.0,348.0,177.99111468495803
1691507139.1586535,16830412.0,305.0,354.0,177.99111468495803
1691507139.1586535,16831980.0,373.0,365.0,177.99111468495803
1691507139.1596534,16833560.0,335.0,356.0,177.99111468495803
1691507139.1596534,16835120.0,232.0,346.0,177.99111468495803
1691507139.1606524,16836688.0,300.0,324.0,177.99111468495803
1691507139.1606524,16838260.0,345.0,320.0,177.99111468495803
1691507139.1606524,16839828.0,382.0,321.0,177.99111468495803
1691507139.1616533,16841400.0,357.0,320.0,177.99111468495803
1691507139.1616533,16842968.0,303.0,330.0,177.99111468495803
1691507139.1616533,16844536.0,281.0,331.0,177.99111468495803
1691507139.2146564,16846108.0,347.0,347.0,179.4861410516895
1691507139.2156565,16847676.0,283.0,361.0,179.4861410516895
1691507139.2156565,16849244.0,209.0,363.0,179.4861410516895
1691507139.2156565,16850816.0,308.0,366.0,179.4861410516895
1691507139.2166564,16852384.0,433.0,360.0,179.4861410516895
1691507139.2166564,16853952.0,443.0,354.0,179.4861410516895
1691507139.2176564,16855524.0,386.0,336.0,179.4861410516895
1691507139.2176564,16857100.0,253.0,328.0,179.4861410516895
1691507139.2176564,16858660.0,205.0,320.0,179.4861410516895
1691507139.2176564,16860228.0,265.0,316.0,179.4861410516895
1691507139.2186563,16861800.0,321.0,314.0,179.4861410516895
1691507139.2186563,16863368.0,337.0,325.0,179.4861410516895
1691507139.219657,16864940.0,414.0,334.0,179.4861410516895
1691507139.219657,16866508.0,442.0,355.0,179.4861410516895
1691507139.219657,16868076.0,268.0,368.0,179.4861410516895
1691507139.2206569,16869648.0,295.0,367.0,179.4861410516895
1691507139.2206569,16871216.0,310.0,365.0,179.4861410516895
1691507139.2206569,16872784.0,283.0,358.0,179.4861410516895
1691507139.2216554,16874356.0,377.0,350.0,179.4861410516895
1691507139.2216554,16875924.0,345.0,346.0,179.4861410516895
1691507139.2216554,16877492.0,242.0,326.0,179.4861410516895
1691507139.2216554,16879064.0,317.0,306.0,179.4861410516895
1691507139.2226562,16880632.0,293.0,312.0,179.4861410516895
1691507139.2226562,16882204.0,322.0,323.0,179.4861410516895
1691507139.2226562,16883772.0,429.0,329.0,179.4861410516895
1691507139.2236557,16885340.0,238.0,343.0,179.4861410516895
1691507139.2236557,16886912.0,297.0,356.0,179.4861410516895
1691507139.2236557,16888480.0,365.0,362.0,179.4861410516895
1691507139.2246711,16890048.0,373.0,370.0,179.4861410516895
1691507139.2246711,16891620.0,281.0,368.0,179.4861410516895
1691507139.2246711,16893188.0,257.0,362.0,179.4861410516895
1691507139.2246711,16894756.0,336.0,350.0,179.4861410516895
1691507139.2256567,16896324.0,327.0,314.0,179.4861410516895
1691507139.2256567,16897896.0,290.0,328.0,179.4861410516895
1691507139.2256567,16899464.0,318.0,323.0,179.4861410516895
1691507139.226656,16901036.0,357.0,326.0,179.4861410516895
1691507139.226656,16902604.0,359.0,327.0,179.4861410516895
1691507139.226656,16904172.0,309.0,331.0,179.4861410516895
1691507139.226656,16905744.0,323.0,342.0,179.4861410516895
1691507139.227656,16907312.0,395.0,353.0,179.4861410516895
1691507139.227656,16908880.0,268.0,363.0,179.4861410516895
1691507139.227656,16910448.0,337.0,363.0,179.4861410516895
1691507139.2286558,16912020.0,277.0,364.0,179.4861410516895
1691507139.276799,16913588.0,320.0,352.0,177.73678291491905
1691507139.276799,16915160.0,401.0,345.0,177.73678291491905
1691507139.277889,16916728.0,318.0,330.0,177.73678291491905
1691507139.277889,16918296.0,289.0,321.0,177.73678291491905
1691507139.277889,16919868.0,291.0,313.0,177.73678291491905
1691507139.278799,16921436.0,314.0,313.0,177.73678291491905
1691507139.278799,16923004.0,273.0,322.0,177.73678291491905
1691507139.278799,16924576.0,282.0,333.0,177.73678291491905
1691507139.278799,16926144.0,356.0,350.0,177.73678291491905
1691507139.2798002,16927712.0,464.0,364.0,177.73678291491905
1691507139.2798002,16929284.0,361.0,369.0,177.73678291491905
1691507139.2798002,16930852.0,192.0,369.0,177.73678291491905
1691507139.2798002,16932420.0,422.0,370.0,177.73678291491905
1691507139.2807996,16933992.0,304.0,353.0,177.73678291491905
1691507139.2807996,16935560.0,150.0,335.0,177.73678291491905
1691507139.2807996,16937132.0,328.0,324.0,177.73678291491905
1691507139.2807996,16938700.0,362.0,320.0,177.73678291491905
1691507139.281799,16940268.0,333.0,314.0,177.73678291491905
1691507139.281799,16941840.0,284.0,321.0,177.73678291491905
1691507139.281799,16943408.0,296.0,341.0,177.73678291491905
1691507139.281799,16944976.0,279.0,321.0,177.73678291491905
1691507139.282799,16946544.0,348.0,333.0,177.73678291491905
1691507139.282799,16948116.0,365.0,361.0,177.73678291491905
1691507139.282799,16949684.0,385.0,377.0,177.73678291491905
1691507139.282799,16951252.0,339.0,370.0,177.73678291491905
1691507139.2837994,16952824.0,406.0,370.0,177.73678291491905
1691507139.2837994,16954396.0,350.0,355.0,177.73678291491905
1691507139.2837994,16955964.0,249.0,340.0,177.73678291491905
1691507139.2837994,16957532.0,261.0,326.0,177.73678291491905
1691507139.284799,16959100.0,303.0,320.0,177.73678291491905
1691507139.284799,16960672.0,297.0,327.0,177.73678291491905
1691507139.284799,16962240.0,341.0,298.0,177.73678291491905
1691507139.284799,16963808.0,317.0,321.0,177.73678291491905
1691507139.2857995,16965380.0,263.0,336.0,177.73678291491905
1691507139.2857995,16966948.0,304.0,353.0,177.73678291491905
1691507139.2857995,16968516.0,373.0,364.0,177.73678291491905
1691507139.2857995,16970084.0,371.0,366.0,177.73678291491905
1691507139.2857995,16971656.0,314.0,365.0,177.73678291491905
1691507139.33894,16973224.0,287.0,360.0,174.4350891054818
1691507139.33894,16974796.0,306.0,349.0,174.4350891054818
1691507139.33994,16976364.0,351.0,336.0,174.4350891054818
1691507139.33994,16977940.0,352.0,322.0,174.4350891054818
1691507139.34094,16979504.0,352.0,322.0,174.4350891054818
1691507139.34094,16981072.0,273.0,316.0,174.4350891054818
1691507139.34094,16982644.0,286.0,319.0,174.4350891054818
1691507139.3419402,16984212.0,329.0,329.0,174.4350891054818
1691507139.3419402,16985780.0,331.0,339.0,174.4350891054818
1691507139.3419402,16987348.0,327.0,355.0,174.4350891054818
1691507139.3419402,16988920.0,302.0,365.0,174.4350891054818
1691507139.3429394,16990488.0,318.0,368.0,174.4350891054818
1691507139.3429394,16992060.0,319.0,367.0,174.4350891054818
1691507139.3429394,16993628.0,426.0,373.0,174.4350891054818
1691507139.3429394,16995196.0,374.0,336.0,174.4350891054818
1691507139.3439412,16996764.0,233.0,324.0,174.4350891054818
1691507139.3439412,16998336.0,284.0,330.0,174.4350891054818
1691507139.3439412,16999904.0,325.0,323.0,174.4350891054818
1691507139.3449397,17001484.0,307.0,317.0,174.4350891054818
1691507139.3449397,17003044.0,328.0,319.0,174.4350891054818
1691507139.3449397,17004612.0,331.0,331.0,174.4350891054818
1691507139.3449397,17006184.0,295.0,341.0,174.4350891054818
1691507139.34594,17007752.0,288.0,359.0,174.4350891054818
1691507139.34594,17009320.0,372.0,373.0,174.4350891054818
1691507139.34594,17010888.0,371.0,370.0,174.4350891054818
1691507139.3469431,17012460.0,316.0,350.0,174.4350891054818
1691507139.3469431,17014028.0,280.0,339.0,174.4350891054818
1691507139.3469431,17015600.0,339.0,350.0,174.4350891054818
1691507139.3469431,17017168.0,345.0,334.0,174.4350891054818
1691507139.3479428,17018736.0,302.0,328.0,174.4350891054818
1691507139.3479428,17020308.0,312.0,321.0,174.4350891054818
1691507139.3479428,17021876.0,320.0,318.0,174.4350891054818
1691507139.3479428,17023444.0,308.0,318.0,174.4350891054818
1691507139.3489397,17025016.0,308.0,329.0,174.4350891054818
1691507139.3489397,17026584.0,338.0,356.0,174.4350891054818
1691507139.3489397,17028152.0,309.0,350.0,174.4350891054818
1691507139.3489397,17029724.0,317.0,355.0,174.4350891054818
1691507139.3489397,17031292.0,321.0,372.0,174.4350891054818
1691507139.349939,17032860.0,329.0,368.0,174.4350891054818
1691507139.349939,17034432.0,355.0,357.0,174.4350891054818
1691507139.4021325,17036000.0,319.0,347.0,172.4998149578182
1691507139.4021325,17037572.0,330.0,329.0,172.4998149578182
1691507139.4031315,17039140.0,314.0,324.0,172.4998149578182
1691507139.4031315,17040708.0,311.0,320.0,172.4998149578182
1691507139.4031315,17042280.0,314.0,319.0,172.4998149578182
1691507139.4031315,17043848.0,330.0,318.0,172.4998149578182
1691507139.404132,17045416.0,338.0,327.0,172.4998149578182
1691507139.404132,17046988.0,285.0,345.0,172.4998149578182
1691507139.404132,17048556.0,289.0,359.0,172.4998149578182
1691507139.404132,17050124.0,300.0,367.0,172.4998149578182
1691507139.4051323,17051696.0,343.0,365.0,172.4998149578182
1691507139.4051323,17053264.0,323.0,364.0,172.4998149578182
1691507139.4051323,17054832.0,326.0,353.0,172.4998149578182
1691507139.4061327,17056404.0,328.0,345.0,172.4998149578182
1691507139.4061327,17057972.0,329.0,325.0,172.4998149578182
1691507139.4061327,17059540.0,320.0,340.0,172.4998149578182
1691507139.407135,17061112.0,323.0,311.0,172.4998149578182
1691507139.407135,17062680.0,328.0,302.0,172.4998149578182
1691507139.407135,17064248.0,327.0,319.0,172.4998149578182
1691507139.407135,17065820.0,310.0,335.0,172.4998149578182
1691507139.408132,17067388.0,312.0,354.0,172.4998149578182
1691507139.408132,17068956.0,311.0,363.0,172.4998149578182
1691507139.408132,17070528.0,324.0,368.0,172.4998149578182
1691507139.408132,17072096.0,323.0,368.0,172.4998149578182
1691507139.4091322,17073664.0,325.0,362.0,172.4998149578182
1691507139.4091322,17075236.0,323.0,352.0,172.4998149578182
1691507139.4091322,17076804.0,324.0,355.0,172.4998149578182
1691507139.410132,17078376.0,317.0,319.0,172.4998149578182
1691507139.410132,17079944.0,343.0,310.0,172.4998149578182
1691507139.410132,17081512.0,333.0,320.0,172.4998149578182
1691507139.410132,17083080.0,301.0,322.0,172.4998149578182
1691507139.411132,17084652.0,299.0,330.0,172.4998149578182
1691507139.411132,17086220.0,320.0,336.0,172.4998149578182
1691507139.411132,17087792.0,327.0,356.0,172.4998149578182
1691507139.4121318,17089360.0,317.0,364.0,172.4998149578182
1691507139.4121318,17090928.0,318.0,367.0,172.4998149578182
1691507139.4121318,17092500.0,327.0,371.0,172.4998149578182
1691507139.4121318,17094068.0,325.0,355.0,172.4998149578182
1691507139.4131317,17095636.0,318.0,348.0,172.4998149578182
1691507139.4131317,17097208.0,312.0,333.0,172.4998149578182
1691507139.4641876,17098780.0,318.0,324.0,170.0267933492681
1691507139.465186,17100344.0,333.0,316.0,170.0267933492681
1691507139.465186,17101912.0,321.0,315.0,170.0267933492681
1691507139.465186,17103484.0,317.0,318.0,170.0267933492681
1691507139.4661858,17105052.0,314.0,329.0,170.0267933492681
1691507139.4661858,17106624.0,318.0,339.0,170.0267933492681
1691507139.4661858,17108192.0,320.0,354.0,170.0267933492681
1691507139.4671848,17109760.0,321.0,364.0,170.0267933492681
1691507139.4671848,17111332.0,327.0,369.0,170.0267933492681
1691507139.4671848,17112900.0,320.0,365.0,170.0267933492681
1691507139.4671848,17114468.0,320.0,356.0,170.0267933492681
1691507139.468186,17116040.0,324.0,350.0,170.0267933492681
1691507139.468186,17117608.0,320.0,334.0,170.0267933492681
1691507139.468186,17119176.0,321.0,324.0,170.0267933492681
1691507139.4691844,17120748.0,317.0,316.0,170.0267933492681
1691507139.4691844,17122324.0,317.0,314.0,170.0267933492681
1691507139.4691844,17123888.0,315.0,318.0,170.0267933492681
1691507139.4691844,17125456.0,315.0,330.0,170.0267933492681
1691507139.4701855,17127024.0,317.0,351.0,170.0267933492681
1691507139.4701855,17128592.0,324.0,340.0,170.0267933492681
1691507139.4701855,17130164.0,324.0,355.0,170.0267933492681
1691507139.4711854,17131732.0,323.0,367.0,170.0267933492681
1691507139.4711854,17133300.0,324.0,363.0,170.0267933492681
1691507139.4711854,17134872.0,324.0,354.0,170.0267933492681
1691507139.4721856,17136440.0,322.0,350.0,170.0267933492681
1691507139.4721856,17138008.0,320.0,332.0,170.0267933492681
1691507139.4721856,17139580.0,320.0,329.0,170.0267933492681
1691507139.4721856,17141148.0,321.0,321.0,170.0267933492681
1691507139.4731867,17142716.0,322.0,318.0,170.0267933492681
1691507139.4731867,17144288.0,321.0,337.0,170.0267933492681
1691507139.4731867,17145864.0,327.0,314.0,170.0267933492681
1691507139.4741857,17147428.0,324.0,343.0,170.0267933492681
1691507139.4741857,17148996.0,320.0,359.0,170.0267933492681
1691507139.4741857,17150564.0,322.0,372.0,170.0267933492681
1691507139.4751854,17152132.0,322.0,367.0,170.0267933492681
1691507139.4751854,17153704.0,322.0,361.0,170.0267933492681
1691507139.4751854,17155272.0,320.0,349.0,170.0267933492681
1691507139.4751854,17156844.0,317.0,343.0,170.0267933492681
1691507139.476185,17158412.0,319.0,332.0,170.0267933492681
1691507139.476185,17159980.0,321.0,326.0,170.0267933492681
1691507139.525514,17161552.0,321.0,318.0,169.0269199758108
1691507139.525514,17163120.0,319.0,316.0,169.0269199758108
1691507139.526513,17164688.0,319.0,323.0,169.0269199758108
1691507139.526513,17166260.0,319.0,331.0,169.0269199758108
1691507139.5275135,17167828.0,318.0,349.0,169.0269199758108
1691507139.5275135,17169396.0,320.0,358.0,169.0269199758108
1691507139.5275135,17170968.0,322.0,369.0,169.0269199758108
1691507139.5285132,17172536.0,323.0,371.0,169.0269199758108
1691507139.5285132,17174104.0,322.0,367.0,169.0269199758108
1691507139.5285132,17175676.0,320.0,352.0,169.0269199758108
1691507139.5295131,17177244.0,320.0,339.0,164.96280809462212
1691507139.5295131,17178816.0,318.0,327.0,164.96280809462212
1691507139.5295131,17180384.0,319.0,323.0,164.96280809462212
1691507139.5305135,17181952.0,316.0,317.0,164.96280809462212
1691507139.5305135,17183524.0,315.0,317.0,164.96280809462212
1691507139.5305135,17185092.0,319.0,325.0,164.96280809462212
1691507139.5305135,17186660.0,319.0,334.0,164.96280809462212
1691507139.5315137,17188228.0,320.0,349.0,164.96280809462212
1691507139.5315137,17189800.0,320.0,363.0,164.96280809462212
1691507139.5315137,17191368.0,321.0,367.0,164.96280809462212
1691507139.5315137,17192936.0,322.0,385.0,164.96280809462212
1691507139.532514,17194508.0,328.0,353.0,164.96280809462212
1691507139.532514,17196076.0,328.0,337.0,164.96280809462212
1691507139.532514,17197648.0,323.0,336.0,164.96280809462212
1691507139.5335133,17199216.0,320.0,330.0,164.96280809462212
1691507139.5335133,17200784.0,317.0,324.0,164.96280809462212
1691507139.5335133,17202352.0,317.0,320.0,164.96280809462212
1691507139.5335133,17203924.0,317.0,322.0,164.96280809462212
1691507139.5345132,17205492.0,318.0,328.0,164.96280809462212
1691507139.5345132,17207064.0,317.0,336.0,164.96280809462212
1691507139.5345132,17208632.0,319.0,357.0,164.96280809462212
1691507139.5355132,17210200.0,321.0,374.0,164.96280809462212
1691507139.5355132,17211768.0,326.0,352.0,164.96280809462212
1691507139.5355132,17213340.0,324.0,363.0,164.96280809462212
1691507139.536513,17214912.0,326.0,359.0,164.96280809462212
1691507139.536513,17216476.0,324.0,349.0,164.96280809462212
1691507139.536513,17218048.0,320.0,333.0,164.96280809462212
1691507139.536513,17219616.0,319.0,325.0,164.96280809462212
1691507139.5375133,17221188.0,318.0,319.0,164.96280809462212
1691507139.5375133,17222756.0,317.0,318.0,164.96280809462212
1691507139.588481,17224328.0,315.0,320.0,159.0453758767701
1691507139.588481,17225896.0,316.0,328.0,159.0453758767701
1691507139.5894814,17227464.0,318.0,340.0,159.0453758767701
1691507139.5894814,17229032.0,322.0,354.0,159.0453758767701
1691507139.5894814,17230604.0,322.0,364.0,159.0453758767701
1691507139.5894814,17232172.0,323.0,363.0,159.0453758767701
1691507139.5904846,17233740.0,323.0,364.0,159.0453758767701
1691507139.5904846,17235312.0,323.0,353.0,159.0453758767701
1691507139.5904846,17236880.0,323.0,350.0,159.0453758767701
1691507139.5914805,17238448.0,322.0,331.0,159.0453758767701
1691507139.5914805,17240020.0,320.0,320.0,159.0453758767701
1691507139.5914805,17241588.0,318.0,320.0,159.0453758767701
1691507139.5914805,17243164.0,319.0,314.0,159.0453758767701
1691507139.5924814,17244728.0,317.0,323.0,159.0453758767701
1691507139.5924814,17246296.0,317.0,330.0,159.0453758767701
1691507139.5924814,17247868.0,318.0,344.0,159.0453758767701
1691507139.5924814,17249436.0,319.0,359.0,159.0453758767701
1691507139.593482,17251004.0,321.0,366.0,159.0453758767701
1691507139.593482,17252576.0,323.0,366.0,159.0453758767701
1691507139.593482,17254144.0,324.0,362.0,159.0453758767701
1691507139.5944817,17255712.0,324.0,351.0,159.0453758767701
1691507139.5944817,17257284.0,324.0,346.0,159.0453758767701
1691507139.5944817,17258852.0,321.0,330.0,159.0453758767701
1691507139.5944817,17260420.0,317.0,338.0,159.0453758767701
1691507139.5954814,17261988.0,321.0,306.0,159.0453758767701
1691507139.5954814,17263560.0,320.0,304.0,159.0453758767701
1691507139.5954814,17265128.0,317.0,329.0,159.0453758767701
1691507139.596481,17266708.0,317.0,339.0,154.19125965007748
1691507139.596481,17268268.0,318.0,352.0,154.19125965007748
1691507139.596481,17269836.0,319.0,362.0,154.19125965007748
1691507139.5974813,17271408.0,322.0,369.0,154.19125965007748
1691507139.5974813,17272976.0,322.0,365.0,154.19125965007748
1691507139.5974813,17274544.0,324.0,359.0,154.19125965007748
1691507139.5974813,17276116.0,324.0,352.0,154.19125965007748
1691507139.5984814,17277684.0,322.0,358.0,154.19125965007748
1691507139.5984814,17279252.0,324.0,309.0,154.19125965007748
1691507139.5984814,17280824.0,320.0,320.0,154.19125965007748
1691507139.599481,17282392.0,317.0,321.0,154.19125965007748
