global_time,timestamp,Outer forearm sensor value (1),Inner forearm sensor value (2),Touch sensor 3 (ring finger),Touch sensor 2 (middle finger),Touch sensor 1 (index finger)
1694001869.4499872,67581576.0,327.0,324.0,1.0,1.0,0.0
1694001869.450987,67583668.0,328.0,327.0,1.0,1.0,0.0
1694001869.450987,67585760.0,326.0,331.0,1.0,1.0,0.0
1694001869.4519863,67587852.0,325.0,330.0,1.0,1.0,0.0
1694001869.4519863,67589944.0,327.0,329.0,1.0,1.0,0.0
1694001869.452987,67592036.0,330.0,327.0,1.0,1.0,0.0
1694001869.4539876,67594128.0,330.0,325.0,1.0,1.0,0.0
1694001869.4549875,67596220.0,330.0,325.0,1.0,1.0,0.0
1694001869.5003233,67598312.0,330.0,325.0,1.0,1.0,0.0
1694001869.501323,67600412.0,333.0,324.0,1.0,1.0,0.0
1694001869.501323,67602500.0,321.0,321.0,1.0,1.0,0.0
1694001869.5023234,67604592.0,324.0,323.0,1.0,1.0,0.0
1694001869.5023234,67606684.0,326.0,331.0,1.0,1.0,0.0
1694001869.5033243,67608776.0,330.0,333.0,1.0,1.0,0.0
1694001869.5033243,67610868.0,336.0,332.0,1.0,1.0,0.0
1694001869.5043242,67612960.0,328.0,329.0,1.0,1.0,0.0
1694001869.505327,67615056.0,321.0,322.0,1.0,1.0,0.0
1694001869.505327,67617148.0,324.0,321.0,1.0,1.0,0.0
1694001869.5063238,67619240.0,329.0,320.0,1.0,1.0,0.0
1694001869.5063238,67621332.0,328.0,326.0,1.0,1.0,0.0
1694001869.507323,67623424.0,333.0,326.0,1.0,1.0,0.0
1694001869.507323,67625516.0,326.0,328.0,1.0,1.0,0.0
1694001869.5083227,67627608.0,329.0,331.0,1.0,1.0,0.0
1694001869.5083227,67629700.0,333.0,329.0,1.0,1.0,0.0
1694001869.5093236,67631796.0,330.0,328.0,1.0,1.0,0.0
1694001869.5093236,67633888.0,316.0,324.0,1.0,1.0,0.0
1694001869.510322,67635980.0,325.0,324.0,1.0,1.0,0.0
1694001869.5113235,67638072.0,330.0,322.0,1.0,1.0,0.0
1694001869.5113235,67640164.0,334.0,326.0,1.0,1.0,0.0
1694001869.512329,67642256.0,326.0,321.0,1.0,1.0,0.0
1694001869.512329,67644348.0,322.0,326.0,1.0,1.0,0.0
1694001869.5133297,67646440.0,324.0,331.0,1.0,1.0,0.0
1694001869.5133297,67648540.0,333.0,331.0,1.0,1.0,0.0
1694001869.5143244,67650624.0,333.0,330.0,1.0,1.0,0.0
1694001869.5153232,67652720.0,328.0,326.0,1.0,1.0,0.0
1694001869.5153232,67654812.0,321.0,326.0,1.0,1.0,0.0
1694001869.516323,67656904.0,331.0,326.0,1.0,1.0,0.0
1694001869.516323,67658996.0,333.0,324.0,1.0,1.0,0.0
1694001869.5173235,67661088.0,321.0,319.0,1.0,1.0,0.0
1694001869.5628107,67663184.0,316.0,322.0,1.0,1.0,0.0
1694001869.5638103,67665276.0,326.0,329.0,1.0,1.0,0.0
1694001869.5638103,67667368.0,330.0,330.0,1.0,1.0,0.0
1694001869.5648093,67669460.0,330.0,333.0,1.0,1.0,0.0
1694001869.5648093,67671552.0,327.0,330.0,1.0,1.0,0.0
1694001869.5658107,67673644.0,331.0,328.0,1.0,1.0,0.0
1694001869.5668097,67675736.0,337.0,324.0,1.0,1.0,0.0
1694001869.5668097,67677828.0,348.0,321.0,1.0,1.0,0.0
1694001869.5678103,67679920.0,321.0,323.0,1.0,1.0,0.0
1694001869.5678103,67682016.0,300.0,321.0,1.0,1.0,0.0
1694001869.5688105,67684108.0,319.0,326.0,1.0,1.0,0.0
1694001869.5688105,67686200.0,333.0,330.0,1.0,1.0,0.0
1694001869.5698106,67688292.0,324.0,331.0,1.0,1.0,0.0
1694001869.57081,67690384.0,337.0,331.0,1.0,1.0,0.0
1694001869.57081,67692476.0,341.0,329.0,1.0,1.0,0.0
1694001869.5718105,67694568.0,329.0,324.0,1.0,1.0,0.0
1694001869.5718105,67696668.0,338.0,324.0,1.0,1.0,0.0
1694001869.5728104,67698756.0,341.0,324.0,1.0,1.0,0.0
1694001869.5728104,67700848.0,321.0,324.0,1.0,1.0,0.0
1694001869.5738091,67702940.0,299.0,324.0,1.0,1.0,0.0
1694001869.5748096,67705032.0,323.0,323.0,1.0,1.0,0.0
1694001869.5748096,67707124.0,334.0,325.0,1.0,1.0,0.0
1694001869.5758095,67709216.0,332.0,332.0,1.0,1.0,0.0
1694001869.5758095,67711308.0,340.0,332.0,1.0,1.0,0.0
1694001869.5768101,67713404.0,345.0,329.0,1.0,1.0,0.0
1694001869.5768101,67715496.0,335.0,326.0,1.0,1.0,0.0
1694001869.5778124,67717588.0,306.0,321.0,1.0,1.0,0.0
1694001869.5788105,67719680.0,321.0,321.0,1.0,1.0,0.0
1694001869.5788105,67721772.0,332.0,321.0,1.0,1.0,0.0
1694001869.5798104,67723864.0,345.0,326.0,1.0,1.0,0.0
1694001869.6271267,67725956.0,309.0,326.0,1.0,1.0,0.0
1694001869.6281269,67728048.0,309.0,329.0,1.0,1.0,0.0
1694001869.6291275,67730140.0,331.0,337.0,1.0,1.0,0.0
1694001869.6291275,67732232.0,356.0,332.0,1.0,1.0,0.0
1694001869.6301277,67734328.0,336.0,323.0,1.0,1.0,0.0
1694001869.631127,67736420.0,300.0,322.0,1.0,1.0,0.0
1694001869.631127,67738512.0,335.0,323.0,1.0,1.0,0.0
1694001869.6321273,67740604.0,345.0,321.0,1.0,1.0,0.0
1694001869.633127,67742696.0,341.0,320.0,1.0,1.0,0.0
1694001869.633127,67744796.0,323.0,328.0,1.0,1.0,0.0
1694001869.6341274,67746880.0,316.0,329.0,1.0,1.0,0.0
1694001869.6341274,67748976.0,334.0,332.0,1.0,1.0,0.0
1694001869.6351264,67751068.0,328.0,326.0,1.0,1.0,0.0
1694001869.6361284,67753160.0,322.0,326.0,1.0,1.0,0.0
1694001869.6361284,67755252.0,316.0,325.0,1.0,1.0,0.0
1694001869.6371274,67757344.0,321.0,325.0,1.0,1.0,0.0
1694001869.6371274,67759436.0,341.0,327.0,1.0,1.0,0.0
1694001869.638128,67761528.0,337.0,322.0,1.0,1.0,0.0
1694001869.638128,67763624.0,328.0,323.0,1.0,1.0,0.0
1694001869.6391268,67765716.0,337.0,325.0,1.0,1.0,0.0
1694001869.6391268,67767804.0,329.0,330.0,1.0,1.0,0.0
1694001869.640127,67769900.0,295.0,331.0,1.0,1.0,0.0
1694001869.6411266,67771992.0,336.0,331.0,0.0,1.0,1.0
1694001869.6411266,67774084.0,319.0,326.0,0.0,1.0,1.0
1694001869.642127,67776176.0,336.0,325.0,0.0,1.0,1.0
1694001869.642127,67778268.0,328.0,323.0,0.0,1.0,1.0
1694001869.643127,67780360.0,317.0,323.0,0.0,1.0,1.0
1694001869.643127,67782452.0,336.0,323.0,0.0,1.0,1.0
1694001869.6441267,67784548.0,335.0,324.0,0.0,1.0,1.0
1694001869.6441267,67786640.0,334.0,329.0,0.0,1.0,1.0
1694001869.6451268,67788732.0,304.0,332.0,0.0,1.0,1.0
1694001869.6878366,67790824.0,334.0,333.0,0.0,1.0,1.0
1694001869.688835,67792924.0,343.0,325.0,0.0,1.0,1.0
1694001869.688835,67795008.0,324.0,323.0,0.0,1.0,1.0
1694001869.6898339,67797104.0,325.0,326.0,0.0,1.0,1.0
1694001869.6908355,67799196.0,331.0,325.0,0.0,1.0,1.0
1694001869.6908355,67801288.0,324.0,320.0,0.0,1.0,1.0
1694001869.691834,67803380.0,338.0,321.0,0.0,1.0,1.0
1694001869.6928334,67805472.0,308.0,328.0,0.0,1.0,1.0
1694001869.6928334,67807564.0,305.0,329.0,0.0,1.0,1.0
1694001869.693834,67809656.0,341.0,332.0,0.0,1.0,1.0
1694001869.693834,67811748.0,334.0,332.0,0.0,1.0,1.0
1694001869.6948338,67813840.0,333.0,323.0,0.0,1.0,1.0
1694001869.6948338,67815932.0,314.0,326.0,0.0,1.0,1.0
1694001869.695834,67818028.0,325.0,325.0,0.0,1.0,1.0
1694001869.695834,67820120.0,343.0,321.0,0.0,0.0,1.0
1694001869.6968343,67822212.0,342.0,322.0,0.0,0.0,1.0
1694001869.6978335,67824304.0,309.0,326.0,0.0,0.0,1.0
1694001869.6978335,67826396.0,314.0,330.0,0.0,0.0,1.0
1694001869.6988342,67828488.0,313.0,328.0,0.0,0.0,1.0
1694001869.6988342,67830580.0,333.0,333.0,0.0,0.0,1.0
1694001869.6998343,67832672.0,325.0,327.0,0.0,0.0,1.0
1694001869.6998343,67834768.0,340.0,327.0,0.0,0.0,1.0
1694001869.7008336,67836860.0,315.0,325.0,0.0,0.0,1.0
1694001869.7008336,67838952.0,338.0,323.0,0.0,0.0,1.0
1694001869.7018347,67841052.0,332.0,321.0,0.0,0.0,1.0
1694001869.7028344,67843136.0,333.0,325.0,0.0,0.0,1.0
1694001869.7028344,67845228.0,335.0,329.0,0.0,0.0,1.0
1694001869.7038338,67847324.0,326.0,327.0,0.0,0.0,1.0
1694001869.7038338,67849416.0,319.0,330.0,0.0,0.0,1.0
1694001869.7500222,67851508.0,349.0,327.0,0.0,0.0,1.0
1694001869.7510254,67853600.0,328.0,327.0,0.0,0.0,1.0
1694001869.7520247,67855692.0,282.0,326.0,0.0,0.0,1.0
1694001869.7530234,67857784.0,309.0,324.0,0.0,0.0,1.0
1694001869.7530234,67859876.0,342.0,323.0,0.0,0.0,1.0
1694001869.7540233,67861968.0,338.0,320.0,0.0,0.0,1.0
1694001869.755026,67864064.0,344.0,325.0,0.0,0.0,1.0
1694001869.755026,67866152.0,312.0,329.0,0.0,0.0,1.0
1694001869.7560234,67868248.0,320.0,327.0,0.0,0.0,1.0
1694001869.7560234,67870340.0,327.0,330.0,0.0,0.0,1.0
1694001869.7570233,67872432.0,337.0,329.0,0.0,0.0,1.0
1694001869.758022,67874524.0,347.0,327.0,0.0,0.0,1.0
1694001869.758022,67876616.0,326.0,326.0,0.0,0.0,1.0
1694001869.7590234,67878708.0,326.0,323.0,0.0,0.0,1.0
1694001869.7590234,67880800.0,323.0,321.0,0.0,0.0,1.0
1694001869.7600226,67882892.0,323.0,322.0,0.0,0.0,1.0
1694001869.7600226,67884988.0,324.0,325.0,0.0,0.0,1.0
1694001869.7610233,67887080.0,328.0,329.0,0.0,0.0,1.0
1694001869.7610233,67889180.0,322.0,331.0,0.0,0.0,1.0
1694001869.7620232,67891264.0,329.0,331.0,0.0,0.0,1.0
1694001869.7620232,67893356.0,317.0,329.0,0.0,0.0,1.0
1694001869.7630231,67895448.0,332.0,326.0,0.0,0.0,1.0
1694001869.7640233,67897540.0,344.0,325.0,0.0,0.0,1.0
1694001869.7640233,67899636.0,325.0,323.0,0.0,0.0,1.0
1694001869.7650228,67901728.0,315.0,321.0,0.0,0.0,1.0
1694001869.7650228,67903820.0,336.0,322.0,0.0,0.0,1.0
1694001869.7660224,67905912.0,317.0,328.0,0.0,0.0,1.0
1694001869.7660224,67908004.0,322.0,330.0,0.0,0.0,1.0
1694001869.7670481,67910096.0,334.0,333.0,0.0,0.0,1.0
1694001869.7680283,67912188.0,330.0,331.0,0.0,0.0,0.0
1694001869.8161669,67914280.0,328.0,324.0,0.0,0.0,0.0
1694001869.8171668,67916376.0,327.0,326.0,0.0,0.0,0.0
1694001869.8181672,67918468.0,320.0,327.0,0.0,0.0,0.0
1694001869.8181672,67920560.0,334.0,319.0,0.0,0.0,0.0
1694001869.8191707,67922652.0,337.0,318.0,0.0,0.0,0.0
1694001869.8201668,67924744.0,327.0,326.0,0.0,0.0,0.0
1694001869.8201668,67926836.0,328.0,328.0,0.0,0.0,0.0
1694001869.8211677,67928928.0,322.0,330.0,0.0,0.0,0.0
1694001869.8221676,67931024.0,323.0,326.0,0.0,0.0,0.0
1694001869.8221676,67933116.0,329.0,331.0,0.0,0.0,0.0
1694001869.823167,67935208.0,330.0,329.0,0.0,0.0,0.0
1694001869.8241673,67937308.0,321.0,326.0,0.0,0.0,0.0
1694001869.8241673,67939392.0,335.0,327.0,0.0,0.0,0.0
1694001869.8251667,67941484.0,333.0,324.0,0.0,0.0,0.0
1694001869.8251667,67943576.0,335.0,323.0,0.0,0.0,0.0
1694001869.8261662,67945668.0,320.0,324.0,0.0,0.0,0.0
1694001869.8261662,67947764.0,313.0,328.0,0.0,0.0,0.0
1694001869.8271668,67949856.0,322.0,328.0,0.0,0.0,0.0
1694001869.8281665,67951948.0,342.0,329.0,0.0,0.0,0.0
1694001869.8281665,67954040.0,322.0,327.0,0.0,0.0,0.0
1694001869.829167,67956132.0,327.0,327.0,0.0,0.0,0.0
1694001869.829167,67958224.0,333.0,325.0,0.0,0.0,0.0
1694001869.8301673,67960316.0,336.0,322.0,0.0,0.0,0.0
1694001869.8301673,67962408.0,325.0,322.0,0.0,0.0,0.0
1694001869.8311667,67964500.0,320.0,324.0,0.0,0.0,0.0
1694001869.8311667,67966596.0,325.0,328.0,0.0,0.0,0.0
1694001869.8321664,67968688.0,328.0,329.0,0.0,0.0,0.0
1694001869.833167,67970780.0,337.0,331.0,0.0,0.0,0.0
1694001869.833167,67972872.0,328.0,331.0,0.0,0.0,0.0
1694001869.8341665,67974964.0,310.0,327.0,0.0,0.0,0.0
1694001869.8341665,67977056.0,322.0,325.0,0.0,0.0,0.0
1694001869.8351674,67979148.0,325.0,324.0,0.0,0.0,0.0
1694001869.8754601,67981240.0,332.0,322.0,0.0,0.0,0.0
1694001869.8764746,67983336.0,328.0,324.0,0.0,0.0,0.0
1694001869.8764746,67985436.0,324.0,326.0,0.0,0.0,0.0
1694001869.877473,67987520.0,327.0,326.0,0.0,0.0,0.0
1694001869.8784745,67989612.0,328.0,327.0,0.0,0.0,0.0
1694001869.8784745,67991704.0,327.0,328.0,0.0,0.0,0.0
1694001869.879473,67993796.0,331.0,330.0,0.0,0.0,0.0
1694001869.879473,67995888.0,329.0,326.0,0.0,0.0,0.0
1694001869.8804727,67997980.0,329.0,329.0,0.0,0.0,0.0
1694001869.8814723,68000076.0,328.0,325.0,0.0,0.0,0.0
1694001869.8814723,68002168.0,326.0,322.0,0.0,0.0,0.0
1694001869.8824725,68004260.0,329.0,323.0,0.0,0.0,0.0
1694001869.8824725,68006352.0,328.0,324.0,0.0,0.0,0.0
1694001869.8834724,68008444.0,326.0,327.0,0.0,0.0,0.0
1694001869.8844738,68010536.0,326.0,332.0,0.0,0.0,0.0
1694001869.8844738,68012628.0,328.0,332.0,0.0,0.0,0.0
1694001869.8854735,68014720.0,328.0,329.0,0.0,0.0,0.0
1694001869.8854735,68016816.0,329.0,319.0,0.0,0.0,0.0
1694001869.8864727,68018908.0,326.0,320.0,0.0,0.0,0.0
1694001869.8864727,68021000.0,331.0,322.0,0.0,0.0,0.0
1694001869.8874729,68023092.0,321.0,321.0,0.0,0.0,0.0
1694001869.888473,68025184.0,323.0,328.0,0.0,0.0,0.0
1694001869.888473,68027276.0,333.0,330.0,0.0,0.0,0.0
1694001869.8894727,68029368.0,336.0,328.0,0.0,0.0,0.0
1694001869.8894727,68031464.0,321.0,333.0,0.0,0.0,0.0
1694001869.8904724,68033560.0,338.0,331.0,0.0,0.0,0.0
1694001869.8914726,68035648.0,314.0,329.0,0.0,0.0,0.0
1694001869.8914726,68037740.0,328.0,324.0,0.0,0.0,0.0
1694001869.8924725,68039832.0,330.0,314.0,0.0,0.0,0.0
1694001869.9373047,68041924.0,329.0,320.0,0.0,0.0,0.0
1694001869.9383056,68044016.0,328.0,328.0,0.0,0.0,0.0
1694001869.9383056,68046108.0,328.0,326.0,0.0,0.0,0.0
1694001869.939306,68048204.0,326.0,327.0,0.0,0.0,0.0
1694001869.9403043,68050296.0,329.0,331.0,0.0,0.0,0.0
1694001869.9413047,68052388.0,328.0,331.0,0.0,0.0,0.0
1694001869.9413047,68054480.0,329.0,328.0,0.0,0.0,0.0
1694001869.9423044,68056572.0,330.0,327.0,0.0,0.0,0.0
1694001869.9423044,68058664.0,323.0,324.0,0.0,0.0,0.0
1694001869.9433048,68060756.0,328.0,324.0,0.0,0.0,0.0
1694001869.9433048,68062848.0,329.0,325.0,0.0,0.0,0.0
1694001869.9443042,68064940.0,330.0,326.0,0.0,0.0,0.0
1694001869.9443042,68067036.0,326.0,325.0,0.0,0.0,0.0
1694001869.9453044,68069124.0,328.0,325.0,0.0,0.0,0.0
1694001869.9463055,68071220.0,327.0,331.0,0.0,0.0,0.0
1694001869.9463055,68073312.0,325.0,331.0,0.0,0.0,0.0
1694001869.9473047,68075404.0,329.0,327.0,1.0,0.0,0.0
1694001869.9473047,68077496.0,330.0,326.0,1.0,0.0,0.0
1694001869.9483056,68079588.0,327.0,323.0,1.0,0.0,0.0
1694001869.9483056,68081688.0,329.0,323.0,1.0,0.0,0.0
1694001869.949304,68083776.0,331.0,324.0,1.0,0.0,0.0
1694001869.949304,68085868.0,331.0,327.0,1.0,0.0,0.0
1694001869.9503052,68087960.0,323.0,324.0,1.0,0.0,0.0
1694001869.9503052,68090052.0,332.0,328.0,1.0,0.0,0.0
1694001869.9513052,68092144.0,332.0,330.0,1.0,0.0,0.0
1694001869.9523041,68094236.0,315.0,329.0,1.0,0.0,0.0
1694001869.9523041,68096332.0,333.0,329.0,1.0,0.0,0.0
1694001869.9533052,68098420.0,333.0,324.0,1.0,0.0,0.0
1694001869.9533052,68100516.0,326.0,323.0,1.0,0.0,0.0
1694001870.0008755,68102608.0,328.0,324.0,1.0,0.0,0.0
1694001870.0018737,68104700.0,326.0,324.0,1.0,0.0,0.0
1694001870.0018737,68106792.0,328.0,325.0,1.0,0.0,0.0
1694001870.0028746,68108884.0,328.0,328.0,1.0,0.0,0.0
1694001870.003873,68110976.0,329.0,331.0,1.0,0.0,0.0
1694001870.003873,68113068.0,325.0,331.0,1.0,0.0,0.0
1694001870.004874,68115160.0,328.0,328.0,1.0,0.0,0.0
1694001870.004874,68117252.0,330.0,327.0,1.0,0.0,0.0
1694001870.0058727,68119344.0,330.0,324.0,1.0,0.0,0.0
1694001870.0068731,68121440.0,328.0,324.0,1.0,0.0,0.0
1694001870.0068731,68123532.0,327.0,321.0,1.0,0.0,0.0
1694001870.0078726,68125624.0,326.0,323.0,1.0,0.0,0.0
1694001870.0078726,68127716.0,326.0,326.0,1.0,0.0,0.0
1694001870.008873,68129816.0,327.0,331.0,1.0,0.0,0.0
1694001870.008873,68131904.0,328.0,331.0,1.0,0.0,0.0
1694001870.0098732,68133996.0,329.0,326.0,1.0,0.0,0.0
1694001870.0098732,68136088.0,321.0,329.0,1.0,0.0,0.0
1694001870.0108726,68138180.0,329.0,322.0,1.0,0.0,0.0
1694001870.0108726,68140272.0,331.0,326.0,1.0,1.0,0.0
1694001870.011873,68142364.0,321.0,323.0,1.0,1.0,0.0
1694001870.0128734,68144456.0,328.0,324.0,1.0,1.0,0.0
1694001870.0128734,68146548.0,328.0,324.0,1.0,1.0,0.0
1694001870.0138738,68148644.0,329.0,328.0,1.0,1.0,0.0
1694001870.0138738,68150736.0,329.0,327.0,1.0,1.0,0.0
1694001870.014873,68152824.0,329.0,332.0,1.0,1.0,0.0
1694001870.014873,68154920.0,332.0,330.0,1.0,1.0,0.0
1694001870.015872,68157012.0,329.0,327.0,1.0,1.0,0.0
1694001870.0168743,68159104.0,336.0,327.0,1.0,1.0,0.0
1694001870.0168743,68161196.0,327.0,323.0,1.0,1.0,0.0
1694001870.0178747,68163288.0,317.0,319.0,1.0,1.0,0.0
1694001870.0178747,68165380.0,324.0,324.0,1.0,1.0,0.0
1694001870.060586,68167472.0,324.0,326.0,1.0,1.0,0.0
1694001870.061586,68169564.0,319.0,330.0,1.0,1.0,0.0
1694001870.062586,68171660.0,337.0,332.0,1.0,1.0,0.0
1694001870.062586,68173752.0,331.0,330.0,1.0,1.0,0.0
1694001870.0635874,68175844.0,327.0,325.0,1.0,1.0,0.0
1694001870.0635874,68177944.0,324.0,324.0,1.0,1.0,0.0
1694001870.064586,68180028.0,332.0,325.0,1.0,1.0,0.0
1694001870.0655859,68182124.0,334.0,325.0,1.0,1.0,0.0
1694001870.0655859,68184216.0,332.0,322.0,1.0,1.0,0.0
1694001870.0665867,68186308.0,335.0,326.0,1.0,1.0,0.0
1694001870.0675855,68188400.0,322.0,329.0,1.0,1.0,0.0
1694001870.0675855,68190492.0,320.0,325.0,1.0,1.0,0.0
1694001870.0685863,68192584.0,333.0,329.0,1.0,1.0,0.0
1694001870.0685863,68194676.0,328.0,332.0,1.0,1.0,0.0
1694001870.0695856,68196768.0,329.0,328.0,1.0,1.0,0.0
1694001870.0695856,68198860.0,320.0,324.0,1.0,1.0,0.0
1694001870.070586,68200952.0,325.0,322.0,1.0,1.0,0.0
1694001870.070586,68203044.0,325.0,323.0,1.0,1.0,0.0
1694001870.071586,68205140.0,337.0,321.0,1.0,1.0,0.0
1694001870.071586,68207232.0,344.0,325.0,1.0,1.0,0.0
1694001870.0725858,68209324.0,312.0,329.0,1.0,1.0,0.0
1694001870.0725858,68211416.0,325.0,330.0,1.0,1.0,0.0
1694001870.073586,68213508.0,333.0,331.0,1.0,1.0,0.0
1694001870.073586,68215600.0,315.0,330.0,1.0,1.0,0.0
1694001870.0745862,68217692.0,329.0,327.0,1.0,1.0,0.0
1694001870.0755858,68219788.0,316.0,325.0,1.0,1.0,0.0
1694001870.0755858,68221880.0,328.0,323.0,1.0,1.0,0.0
1694001870.0765855,68223972.0,327.0,318.0,1.0,1.0,0.0
1694001870.125828,68226072.0,342.0,323.0,1.0,1.0,0.0
1694001870.126827,68228156.0,343.0,330.0,1.0,1.0,0.0
1694001870.1278274,68230248.0,309.0,330.0,1.0,1.0,0.0
1694001870.1278274,68232344.0,328.0,330.0,1.0,1.0,0.0
1694001870.1288266,68234436.0,341.0,330.0,1.0,1.0,0.0
1694001870.1288266,68236528.0,337.0,330.0,1.0,1.0,0.0
1694001870.1298282,68238620.0,331.0,324.0,1.0,1.0,0.0
1694001870.1308298,68240712.0,307.0,317.0,1.0,1.0,0.0
1694001870.1308298,68242804.0,320.0,323.0,1.0,1.0,0.0
1694001870.1318276,68244896.0,333.0,324.0,1.0,1.0,0.0
1694001870.1328285,68246988.0,331.0,325.0,1.0,1.0,0.0
1694001870.1328285,68249080.0,325.0,327.0,1.0,1.0,0.0
1694001870.1338277,68251172.0,330.0,330.0,1.0,1.0,0.0
1694001870.1348276,68253268.0,337.0,331.0,1.0,1.0,0.0
1694001870.1348276,68255360.0,314.0,332.0,1.0,1.0,0.0
1694001870.135828,68257452.0,314.0,328.0,1.0,1.0,0.0
1694001870.135828,68259544.0,330.0,325.0,1.0,1.0,0.0
1694001870.1368275,68261636.0,338.0,319.0,1.0,1.0,0.0
1694001870.1368275,68263728.0,323.0,319.0,1.0,1.0,0.0
1694001870.1378272,68265820.0,323.0,323.0,1.0,1.0,1.0
1694001870.1378272,68267916.0,327.0,331.0,1.0,1.0,1.0
1694001870.1388278,68270008.0,325.0,323.0,1.0,1.0,1.0
1694001870.1388278,68272100.0,332.0,332.0,1.0,1.0,1.0
1694001870.139827,68274200.0,329.0,329.0,1.0,1.0,1.0
1694001870.1408274,68276284.0,334.0,326.0,1.0,1.0,1.0
1694001870.1408274,68278376.0,337.0,328.0,1.0,1.0,1.0
1694001870.141828,68280468.0,301.0,324.0,1.0,1.0,1.0
1694001870.141828,68282564.0,320.0,323.0,1.0,1.0,1.0
1694001870.1428277,68284656.0,320.0,322.0,1.0,1.0,1.0
1694001870.1428277,68286748.0,325.0,324.0,1.0,1.0,1.0
1694001870.1438272,68288840.0,332.0,328.0,1.0,1.0,1.0
1694001870.1438272,68290932.0,335.0,329.0,1.0,1.0,1.0
1694001870.187583,68293024.0,333.0,327.0,1.0,1.0,1.0
1694001870.1885812,68295116.0,339.0,331.0,1.0,1.0,1.0
1694001870.1885812,68297208.0,326.0,327.0,1.0,1.0,1.0
1694001870.1895814,68299300.0,316.0,328.0,1.0,1.0,1.0
1694001870.190581,68301396.0,328.0,325.0,1.0,1.0,1.0
1694001870.190581,68303488.0,335.0,323.0,1.0,1.0,1.0
1694001870.1915815,68305580.0,322.0,322.0,0.0,1.0,1.0
1694001870.1915815,68307672.0,351.0,325.0,0.0,1.0,1.0
1694001870.1925817,68309764.0,325.0,328.0,0.0,1.0,1.0
1694001870.1935809,68311856.0,287.0,331.0,0.0,1.0,1.0
1694001870.1935809,68313948.0,309.0,330.0,0.0,1.0,1.0
1694001870.194581,68316044.0,341.0,328.0,0.0,1.0,1.0
1694001870.194581,68318132.0,346.0,324.0,0.0,1.0,1.0
1694001870.1955807,68320228.0,346.0,326.0,0.0,1.0,1.0
1694001870.1955807,68322328.0,307.0,323.0,0.0,1.0,1.0
1694001870.1965816,68324412.0,316.0,324.0,0.0,1.0,1.0
1694001870.1965816,68326504.0,343.0,323.0,0.0,1.0,1.0
1694001870.1975808,68328596.0,338.0,325.0,0.0,1.0,1.0
1694001870.1975808,68330688.0,319.0,326.0,0.0,1.0,1.0
1694001870.198583,68332784.0,335.0,328.0,0.0,1.0,1.0
1694001870.1995916,68334876.0,331.0,332.0,0.0,1.0,1.0
1694001870.1995916,68336968.0,329.0,331.0,0.0,1.0,1.0
1694001870.2005813,68339060.0,322.0,329.0,0.0,1.0,1.0
1694001870.2005813,68341152.0,324.0,323.0,0.0,1.0,1.0
1694001870.2015812,68343244.0,332.0,317.0,0.0,1.0,1.0
1694001870.2015812,68345336.0,328.0,324.0,0.0,1.0,1.0
1694001870.2025814,68347428.0,332.0,324.0,0.0,1.0,1.0
1694001870.2025814,68349520.0,330.0,328.0,0.0,1.0,1.0
1694001870.2035809,68351616.0,333.0,329.0,0.0,0.0,1.0
1694001870.2497287,68353708.0,342.0,330.0,0.0,0.0,1.0
1694001870.2507286,68355800.0,332.0,327.0,0.0,0.0,1.0
1694001870.2507286,68357892.0,285.0,322.0,0.0,0.0,1.0
1694001870.2517314,68359984.0,307.0,324.0,0.0,0.0,1.0
1694001870.2517314,68362076.0,338.0,326.0,0.0,0.0,1.0
1694001870.2527297,68364168.0,338.0,325.0,0.0,0.0,1.0
1694001870.2527297,68366264.0,342.0,323.0,0.0,0.0,1.0
1694001870.253728,68368352.0,330.0,325.0,0.0,0.0,1.0
1694001870.2547286,68370456.0,325.0,328.0,0.0,0.0,1.0
1694001870.2547286,68372540.0,343.0,330.0,0.0,0.0,1.0
1694001870.2557278,68374632.0,326.0,329.0,0.0,0.0,1.0
1694001870.2557278,68376724.0,329.0,331.0,0.0,0.0,1.0
1694001870.2567282,68378816.0,311.0,328.0,0.0,0.0,1.0
1694001870.2567282,68380908.0,328.0,326.0,0.0,0.0,1.0
1694001870.2577314,68383000.0,334.0,323.0,0.0,0.0,1.0
1694001870.2577314,68385096.0,320.0,325.0,0.0,0.0,1.0
1694001870.2587337,68387188.0,327.0,324.0,0.0,0.0,1.0
1694001870.2587337,68389280.0,336.0,324.0,0.0,0.0,1.0
1694001870.259731,68391372.0,331.0,328.0,0.0,0.0,1.0
1694001870.2607315,68393464.0,324.0,327.0,0.0,0.0,1.0
1694001870.2607315,68395556.0,334.0,332.0,0.0,0.0,1.0
1694001870.2617288,68397648.0,333.0,329.0,0.0,0.0,1.0
1694001870.2617288,68399740.0,315.0,326.0,0.0,0.0,1.0
1694001870.262728,68401836.0,327.0,325.0,0.0,0.0,1.0
1694001870.262728,68403928.0,331.0,320.0,0.0,0.0,1.0
1694001870.263729,68406020.0,323.0,321.0,0.0,0.0,1.0
1694001870.2647276,68408112.0,335.0,325.0,0.0,0.0,1.0
1694001870.2647276,68410204.0,326.0,327.0,0.0,0.0,1.0
1694001870.2657294,68412296.0,328.0,327.0,0.0,0.0,1.0
1694001870.2657294,68414388.0,336.0,329.0,0.0,0.0,1.0
1694001870.311369,68416484.0,330.0,333.0,0.0,0.0,1.0
