global_time,timestamp,Outer forearm sensor value (1),Inner forearm sensor value (2),Load sensor value (3)
1692803853.6567793,491360952.0,323.0,321.0,-234358.0
1692803853.6567793,491363848.0,324.0,330.0,-234358.0
1692803853.6567793,491366464.0,325.0,301.0,-234358.0
1692803853.6577787,491369076.0,318.0,341.0,-234358.0
1692803853.6577787,491371692.0,328.0,333.0,-234358.0
1692803853.6587784,491374308.0,327.0,328.0,-234358.0
1692803853.6587784,491376924.0,323.0,319.0,-234358.0
1692803853.6597788,491379540.0,323.0,318.0,-234358.0
1692803853.6597788,491382156.0,323.0,305.0,-234358.0
1692803853.6597788,491384772.0,326.0,351.0,-234358.0
1692803853.6607783,491387388.0,325.0,328.0,-234358.0
1692803853.6607783,491390004.0,330.0,309.0,-234358.0
1692803853.6607783,491392620.0,325.0,336.0,-234358.0
1692803853.6617787,491395232.0,320.0,334.0,-234358.0
1692803853.6617787,491397848.0,326.0,322.0,-234358.0
1692803853.7108064,491400464.0,323.0,316.0,-234358.0
1692803853.7108064,491403080.0,325.0,326.0,-234358.0
1692803853.7118065,491405696.0,326.0,319.0,-234358.0
1692803853.7118065,491408312.0,323.0,322.0,-234358.0
1692803853.7128065,491410928.0,328.0,332.0,-234358.0
1692803853.7128065,491413544.0,326.0,325.0,-234358.0
1692803853.713807,491416160.0,323.0,323.0,-234358.0
1692803853.713807,491418772.0,323.0,322.0,-234358.0
1692803853.713807,491421392.0,325.0,322.0,-234358.0
1692803853.7148056,491424004.0,325.0,318.0,-234358.0
1692803853.7148056,491426620.0,322.0,326.0,-234358.0
1692803853.7148056,491429236.0,330.0,342.0,-234358.0
1692803853.7158065,491431852.0,325.0,326.0,-234358.0
1692803853.7158065,491434468.0,329.0,342.0,-234358.0
1692803853.716806,491437084.0,322.0,323.0,-234358.0
1692803853.716806,491439700.0,324.0,325.0,-234358.0
1692803853.7178063,491442316.0,316.0,310.0,-234358.0
1692803853.7178063,491444932.0,324.0,317.0,-234358.0
1692803853.7178063,491447548.0,328.0,329.0,-234358.0
1692803853.7188067,491450164.0,324.0,331.0,-234358.0
1692803853.7188067,491452780.0,327.0,339.0,-234358.0
1692803853.719807,491455392.0,327.0,336.0,-234358.0
1692803853.719807,491458008.0,319.0,320.0,-234358.0
1692803853.7747703,491460632.0,327.0,339.0,-230582.0
1692803853.7757697,491463440.0,322.0,310.0,-230582.0
1692803853.7757697,491466056.0,324.0,333.0,-230582.0
1692803853.7767713,491468672.0,327.0,328.0,-230582.0
1692803853.7767713,491471288.0,324.0,321.0,-230582.0
1692803853.7777696,491473904.0,325.0,335.0,-230582.0
1692803853.7777696,491476520.0,327.0,327.0,-230582.0
1692803853.778772,491479136.0,323.0,314.0,-230582.0
1692803853.778772,491481752.0,322.0,329.0,-230582.0
1692803853.778772,491484364.0,324.0,328.0,-230582.0
1692803853.7797694,491486980.0,328.0,326.0,-230582.0
1692803853.7797694,491489596.0,326.0,338.0,-230582.0
1692803853.7807696,491492212.0,325.0,321.0,-230582.0
1692803853.7817705,491494828.0,322.0,318.0,-230582.0
1692803853.7817705,491497444.0,331.0,331.0,-230582.0
1692803853.7827694,491500060.0,314.0,314.0,-230582.0
1692803853.7827694,491502676.0,329.0,339.0,-230582.0
1692803853.7837706,491505288.0,322.0,331.0,-230582.0
1692803853.7837706,491507908.0,329.0,323.0,-230582.0
1692803853.784772,491510520.0,324.0,329.0,-230582.0
1692803853.784772,491513136.0,325.0,331.0,-230582.0
1692803853.7857714,491515752.0,324.0,313.0,-230582.0
1692803853.7857714,491518368.0,323.0,323.0,-230582.0
1692803853.7857714,491520984.0,323.0,334.0,-230582.0
1692803853.7867696,491523600.0,326.0,321.0,-230582.0
1692803853.8383617,491526216.0,322.0,321.0,-230582.0
1692803853.8383617,491528832.0,327.0,343.0,-230582.0
1692803853.8393602,491531448.0,328.0,341.0,-230582.0
1692803853.8393602,491534064.0,323.0,320.0,-230582.0
1692803853.8403597,491536680.0,324.0,317.0,-230582.0
1692803853.8403597,491539296.0,325.0,317.0,-230582.0
1692803853.8403597,491541912.0,324.0,334.0,-230582.0
1692803853.8413599,491544524.0,324.0,336.0,-230582.0
1692803853.8413599,491547140.0,327.0,322.0,-230582.0
1692803853.8423593,491549756.0,326.0,330.0,-230582.0
1692803853.8423593,491552372.0,327.0,330.0,-230582.0
1692803853.8433588,491554988.0,319.0,320.0,-230582.0
1692803853.8433588,491557604.0,329.0,332.0,-230582.0
1692803853.8433588,491560220.0,321.0,317.0,-238667.0
1692803853.8443596,491563104.0,325.0,318.0,-238667.0
1692803853.8443596,491565720.0,321.0,334.0,-238667.0
1692803853.8453593,491568336.0,327.0,327.0,-238667.0
1692803853.8453593,491570948.0,328.0,335.0,-238667.0
1692803853.8463593,491573564.0,324.0,341.0,-238667.0
1692803853.8463593,491576180.0,324.0,306.0,-238667.0
1692803853.8463593,491578796.0,323.0,303.0,-238667.0
1692803853.84736,491581412.0,320.0,333.0,-238667.0
1692803853.84736,491584028.0,324.0,323.0,-238667.0
1692803853.848359,491586644.0,325.0,340.0,-238667.0
1692803853.9014149,491589260.0,325.0,320.0,-238667.0
1692803853.9014149,491591876.0,327.0,327.0,-238667.0
1692803853.9024134,491594492.0,326.0,328.0,-238667.0
1692803853.9024134,491597108.0,323.0,330.0,-238667.0
1692803853.9034126,491599720.0,324.0,325.0,-238667.0
1692803853.9034126,491602336.0,321.0,317.0,-238667.0
1692803853.9044132,491604952.0,325.0,326.0,-238667.0
1692803853.9044132,491607568.0,324.0,331.0,-238667.0
1692803853.9054134,491610184.0,326.0,332.0,-238667.0
1692803853.9054134,491612800.0,326.0,330.0,-238667.0
1692803853.9054134,491615416.0,324.0,322.0,-238667.0
1692803853.906413,491618032.0,321.0,319.0,-238667.0
1692803853.9074132,491620648.0,325.0,312.0,-238667.0
1692803853.9074132,491623264.0,325.0,333.0,-238667.0
1692803853.9074132,491625880.0,321.0,320.0,-238667.0
1692803853.9084132,491628492.0,321.0,326.0,-238667.0
1692803853.9084132,491631108.0,326.0,327.0,-238667.0
1692803853.909413,491633724.0,331.0,327.0,-238667.0
1692803853.909413,491636340.0,323.0,321.0,-238667.0
1692803853.909413,491638956.0,328.0,323.0,-238667.0
1692803853.910413,491641572.0,325.0,332.0,-238667.0
1692803853.910413,491644188.0,321.0,312.0,-238667.0
1692803853.911413,491646804.0,323.0,342.0,-238667.0
1692803853.911413,491649420.0,325.0,324.0,-238667.0
1692803853.9630795,491652036.0,329.0,308.0,-238667.0
1692803853.9640772,491654648.0,326.0,338.0,-238667.0
1692803853.9640772,491657264.0,325.0,325.0,-238667.0
1692803853.9650764,491659880.0,323.0,321.0,-255219.0
1692803853.9650764,491662760.0,325.0,324.0,-255219.0
1692803853.9650764,491665376.0,325.0,318.0,-255219.0
1692803853.9660778,491667988.0,325.0,327.0,-255219.0
1692803853.9660778,491670608.0,325.0,347.0,-255219.0
1692803853.967076,491673220.0,323.0,326.0,-255219.0
1692803853.967076,491675836.0,331.0,327.0,-255219.0
1692803853.968076,491678452.0,324.0,329.0,-255219.0
1692803853.968076,491681068.0,322.0,331.0,-255219.0
1692803853.968076,491683684.0,321.0,310.0,-255219.0
1692803853.9690802,491686300.0,325.0,333.0,-255219.0
1692803853.9690802,491688916.0,326.0,331.0,-255219.0
1692803853.9700754,491691532.0,326.0,324.0,-255219.0
1692803853.9700754,491694148.0,323.0,331.0,-255219.0
1692803853.9700754,491696760.0,322.0,319.0,-255219.0
1692803853.9710755,491699376.0,326.0,331.0,-255219.0
1692803853.9710755,491701992.0,324.0,324.0,-255219.0
1692803853.9710755,491704608.0,322.0,321.0,-255219.0
1692803853.972075,491707224.0,325.0,325.0,-255219.0
1692803853.972075,491709840.0,325.0,310.0,-255219.0
1692803853.972075,491712456.0,327.0,331.0,-255219.0
1692803854.026928,491715072.0,326.0,326.0,-255219.0
1692803854.0279276,491717688.0,322.0,320.0,-255219.0
1692803854.0279276,491720304.0,323.0,331.0,-255219.0
1692803854.0289283,491722920.0,322.0,323.0,-255219.0
1692803854.0289283,491725536.0,326.0,331.0,-255219.0
1692803854.0299277,491728148.0,324.0,336.0,-255219.0
1692803854.0299277,491730764.0,325.0,324.0,-255219.0
1692803854.0299277,491733380.0,330.0,327.0,-255219.0
1692803854.0309272,491735996.0,322.0,327.0,-255219.0
1692803854.0309272,491738612.0,324.0,316.0,-255219.0
1692803854.0319273,491741228.0,321.0,311.0,-255219.0
1692803854.0319273,491743844.0,326.0,339.0,-255219.0
1692803854.0319273,491746460.0,328.0,331.0,-255219.0
1692803854.0329273,491749076.0,322.0,334.0,-255219.0
1692803854.0329273,491751688.0,327.0,332.0,-255219.0
1692803854.0339277,491754304.0,326.0,319.0,-255219.0
1692803854.0339277,491756920.0,328.0,341.0,-255219.0
1692803854.034928,491759536.0,323.0,276.0,-258229.0
1692803854.034928,491762432.0,323.0,344.0,-258229.0
1692803854.0359282,491765048.0,320.0,321.0,-258229.0
1692803854.0359282,491767660.0,324.0,316.0,-258229.0
1692803854.036928,491770280.0,323.0,318.0,-258229.0
1692803854.036928,491772892.0,328.0,342.0,-258229.0
1692803854.036928,491775508.0,327.0,338.0,-258229.0
1692803854.0887182,491778124.0,326.0,315.0,-258229.0
1692803854.0887182,491780740.0,321.0,301.0,-258229.0
1692803854.0897193,491783356.0,318.0,332.0,-258229.0
1692803854.0897193,491785972.0,327.0,324.0,-258229.0
1692803854.0907207,491788588.0,326.0,327.0,-258229.0
1692803854.0907207,491791204.0,327.0,323.0,-258229.0
1692803854.0917187,491793820.0,323.0,333.0,-258229.0
1692803854.0917187,491796432.0,325.0,332.0,-258229.0
1692803854.0917187,491799052.0,324.0,324.0,-258229.0
1692803854.0927186,491801664.0,326.0,319.0,-258229.0
1692803854.0927186,491804280.0,315.0,321.0,-258229.0
1692803854.09372,491806896.0,323.0,315.0,-258229.0
1692803854.09372,491809512.0,326.0,333.0,-258229.0
1692803854.09372,491812128.0,325.0,321.0,-258229.0
1692803854.0947218,491814744.0,326.0,329.0,-258229.0
1692803854.0947218,491817360.0,328.0,328.0,-258229.0
1692803854.0947218,491819976.0,324.0,328.0,-258229.0
1692803854.0957196,491822592.0,323.0,328.0,-258229.0
1692803854.0957196,491825204.0,321.0,318.0,-258229.0
1692803854.0957196,491827820.0,326.0,321.0,-258229.0
1692803854.0967212,491830440.0,326.0,326.0,-258229.0
1692803854.0967212,491833052.0,325.0,325.0,-258229.0
1692803854.0967212,491835668.0,327.0,336.0,-258229.0
1692803854.0977216,491838284.0,325.0,313.0,-258229.0
1692803854.149889,491840900.0,322.0,322.0,-258229.0
1692803854.1508827,491843516.0,324.0,322.0,-258229.0
1692803854.1508827,491846132.0,321.0,328.0,-258229.0
1692803854.1508827,491848744.0,324.0,318.0,-258229.0
1692803854.1518831,491851360.0,326.0,329.0,-258229.0
1692803854.1518831,491853976.0,329.0,332.0,-258229.0
1692803854.152883,491856592.0,328.0,327.0,-258229.0
1692803854.152883,491859208.0,320.0,324.0,-248200.0
1692803854.152883,491862096.0,326.0,336.0,-248200.0
1692803854.153883,491864712.0,321.0,298.0,-248200.0
1692803854.153883,491867324.0,321.0,320.0,-248200.0
1692803854.154883,491869940.0,326.0,332.0,-248200.0
1692803854.154883,491872556.0,331.0,354.0,-248200.0
1692803854.154883,491875172.0,324.0,321.0,-248200.0
1692803854.1558836,491877788.0,327.0,298.0,-248200.0
1692803854.1558836,491880404.0,323.0,330.0,-248200.0
1692803854.1558836,491883020.0,322.0,331.0,-248200.0
1692803854.1568828,491885636.0,320.0,328.0,-248200.0
1692803854.1568828,491888248.0,329.0,330.0,-248200.0
1692803854.157883,491890868.0,327.0,324.0,-248200.0
1692803854.157883,491893480.0,323.0,334.0,-248200.0
1692803854.157883,491896096.0,327.0,323.0,-248200.0
1692803854.1588829,491898712.0,323.0,324.0,-248200.0
1692803854.2148407,491901328.0,323.0,318.0,-248200.0
1692803854.2148407,491903944.0,322.0,321.0,-248200.0
1692803854.2158487,491906560.0,324.0,327.0,-248200.0
1692803854.2158487,491909176.0,323.0,325.0,-248200.0
1692803854.2168403,491911792.0,328.0,340.0,-248200.0
1692803854.2168403,491914408.0,327.0,330.0,-248200.0
1692803854.2168403,491917024.0,325.0,319.0,-248200.0
1692803854.2178407,491919636.0,325.0,323.0,-248200.0
1692803854.2178407,491922252.0,323.0,326.0,-248200.0
1692803854.2178407,491924868.0,320.0,309.0,-248200.0
1692803854.2188401,491927484.0,321.0,322.0,-248200.0
1692803854.2188401,491930100.0,325.0,337.0,-248200.0
1692803854.2188401,491932716.0,331.0,339.0,-248200.0
1692803854.2198405,491935332.0,324.0,324.0,-248200.0
1692803854.2198405,491937948.0,326.0,324.0,-248200.0
1692803854.2208397,491940564.0,321.0,312.0,-248200.0
1692803854.2208397,491943176.0,327.0,328.0,-248200.0
1692803854.2208397,491945796.0,319.0,327.0,-248200.0
1692803854.2218404,491948412.0,325.0,323.0,-248200.0
1692803854.2218404,491951028.0,325.0,324.0,-248200.0
1692803854.2218404,491953640.0,329.0,332.0,-248200.0
1692803854.2228432,491956256.0,324.0,325.0,-248200.0
1692803854.2228432,491958872.0,327.0,336.0,-245257.0
1692803854.2228432,491961752.0,324.0,321.0,-245257.0
1692803854.2238407,491964368.0,323.0,334.0,-245257.0
1692803854.2747712,491966980.0,323.0,324.0,-245257.0
1692803854.2747712,491969596.0,325.0,328.0,-245257.0
1692803854.2757702,491972212.0,324.0,321.0,-245257.0
1692803854.2767692,491974828.0,328.0,349.0,-245257.0
1692803854.2767692,491977444.0,326.0,314.0,-245257.0
1692803854.2777715,491980060.0,325.0,317.0,-245257.0
1692803854.2777715,491982676.0,320.0,320.0,-245257.0
1692803854.2777715,491985292.0,323.0,320.0,-245257.0
1692803854.2787707,491987908.0,324.0,321.0,-245257.0
1692803854.2797701,491990520.0,329.0,338.0,-245257.0
1692803854.2797701,491993136.0,325.0,331.0,-245257.0
1692803854.2807693,491995752.0,325.0,328.0,-245257.0
1692803854.2807693,491998368.0,326.0,325.0,-245257.0
1692803854.281771,492000984.0,324.0,322.0,-245257.0
1692803854.281771,492003600.0,324.0,318.0,-245257.0
1692803854.2827704,492006216.0,324.0,318.0,-245257.0
1692803854.2827704,492008832.0,322.0,324.0,-245257.0
1692803854.2827704,492011448.0,332.0,337.0,-245257.0
1692803854.2837694,492014064.0,327.0,325.0,-245257.0
1692803854.2837694,492016680.0,323.0,331.0,-245257.0
1692803854.2847707,492019296.0,329.0,325.0,-245257.0
1692803854.2847707,492021912.0,323.0,314.0,-245257.0
1692803854.2857716,492024524.0,323.0,324.0,-245257.0
1692803854.2857716,492027140.0,325.0,325.0,-245257.0
1692803854.3368223,492029756.0,327.0,326.0,-245257.0
1692803854.3378222,492032372.0,328.0,328.0,-245257.0
1692803854.3378222,492034988.0,326.0,329.0,-245257.0
1692803854.3378222,492037604.0,327.0,319.0,-245257.0
1692803854.338824,492040220.0,327.0,322.0,-245257.0
1692803854.338824,492042836.0,327.0,317.0,-245257.0
1692803854.3398223,492045452.0,311.0,317.0,-245257.0
1692803854.3398223,492048068.0,321.0,328.0,-245257.0
1692803854.3398223,492050680.0,328.0,326.0,-245257.0
1692803854.3408215,492053296.0,328.0,333.0,-245257.0
1692803854.3408215,492055912.0,326.0,326.0,-245257.0
1692803854.3418224,492058528.0,329.0,333.0,-246501.0
1692803854.3418224,492061424.0,339.0,322.0,-246501.0
1692803854.3428235,492064040.0,310.0,322.0,-246501.0
1692803854.3428235,492066656.0,311.0,314.0,-246501.0
1692803854.3428235,492069272.0,321.0,323.0,-246501.0
1692803854.3438222,492071888.0,329.0,328.0,-246501.0
1692803854.3438222,492074500.0,335.0,328.0,-246501.0
1692803854.344825,492077120.0,342.0,340.0,-246501.0
1692803854.344825,492079732.0,309.0,311.0,-246501.0
1692803854.344825,492082348.0,313.0,317.0,-246501.0
1692803854.345822,492084964.0,327.0,326.0,-246501.0
1692803854.345822,492087580.0,326.0,325.0,-246501.0
1692803854.4021158,492090196.0,334.0,327.0,-246501.0
1692803854.4021158,492092812.0,314.0,334.0,-246501.0
1692803854.4031157,492095428.0,327.0,330.0,-246501.0
1692803854.4031157,492098040.0,341.0,320.0,-246501.0
1692803854.404116,492100660.0,315.0,330.0,-246501.0
1692803854.404116,492103276.0,324.0,319.0,-246501.0
1692803854.4051158,492105888.0,329.0,318.0,-246501.0
1692803854.4051158,492108504.0,317.0,328.0,-246501.0
1692803854.4051158,492111120.0,320.0,328.0,-246501.0
1692803854.4061158,492113736.0,340.0,329.0,-246501.0
1692803854.4061158,492116352.0,313.0,327.0,-246501.0
1692803854.4071157,492118968.0,330.0,327.0,-246501.0
1692803854.4071157,492121584.0,321.0,325.0,-246501.0
1692803854.4071157,492124200.0,336.0,319.0,-246501.0
1692803854.4081159,492126816.0,323.0,317.0,-246501.0
1692803854.4081159,492129432.0,348.0,332.0,-246501.0
1692803854.4091172,492132044.0,300.0,330.0,-246501.0
1692803854.4091172,492134660.0,324.0,332.0,-246501.0
1692803854.4091172,492137276.0,340.0,323.0,-246501.0
1692803854.4101162,492139892.0,316.0,322.0,-246501.0
1692803854.4101162,492142508.0,319.0,324.0,-246501.0
1692803854.411116,492145124.0,298.0,321.0,-246501.0
1692803854.411116,492147740.0,331.0,321.0,-246501.0
1692803854.412116,492150356.0,320.0,329.0,-246501.0
1692803854.412116,492152972.0,330.0,320.0,-246501.0
1692803854.4659212,492155588.0,353.0,332.0,-246501.0
1692803854.4659212,492158200.0,332.0,329.0,-236658.0
1692803854.4669206,492161088.0,290.0,329.0,-236658.0
1692803854.4669206,492163704.0,319.0,326.0,-236658.0
1692803854.4679203,492166320.0,357.0,317.0,-236658.0
1692803854.4679203,492168936.0,346.0,314.0,-236658.0
1692803854.4689188,492171552.0,315.0,322.0,-236658.0
1692803854.4689188,492174168.0,293.0,330.0,-236658.0
1692803854.4699197,492176780.0,330.0,335.0,-236658.0
1692803854.4699197,492179400.0,320.0,331.0,-236658.0
1692803854.4699197,492182012.0,335.0,330.0,-236658.0
1692803854.4709191,492184628.0,349.0,317.0,-236658.0
1692803854.4709191,492187244.0,329.0,319.0,-236658.0
1692803854.4719198,492189860.0,306.0,325.0,-236658.0
1692803854.4719198,492192476.0,306.0,318.0,-236658.0
1692803854.4729197,492195092.0,317.0,331.0,-236658.0
1692803854.4729197,492197708.0,307.0,345.0,-236658.0
1692803854.4729197,492200324.0,311.0,337.0,-236658.0
1692803854.4739194,492202936.0,334.0,322.0,-236658.0
1692803854.4739194,492205556.0,377.0,302.0,-236658.0
1692803854.4749198,492208168.0,293.0,301.0,-236658.0
1692803854.4749198,492210784.0,326.0,324.0,-236658.0
1692803854.4749198,492213400.0,329.0,335.0,-236658.0
1692803854.4759197,492216016.0,305.0,340.0,-236658.0
1692803854.4759197,492218632.0,375.0,321.0,-236658.0
1692803854.5267475,492221248.0,284.0,328.0,-236658.0
1692803854.5277476,492223864.0,284.0,326.0,-236658.0
1692803854.5277476,492226480.0,368.0,323.0,-236658.0
1692803854.5287473,492229096.0,341.0,325.0,-236658.0
1692803854.5287473,492231712.0,262.0,323.0,-236658.0
1692803854.5287473,492234328.0,334.0,331.0,-236658.0
1692803854.5297472,492236944.0,376.0,337.0,-236658.0
1692803854.5297472,492239556.0,257.0,323.0,-236658.0
1692803854.5307543,492242172.0,318.0,315.0,-236658.0
1692803854.5307543,492244788.0,351.0,325.0,-236658.0
1692803854.5317485,492247404.0,331.0,320.0,-236658.0
1692803854.5317485,492250020.0,336.0,320.0,-236658.0
1692803854.5327482,492252636.0,312.0,330.0,-236658.0
1692803854.5327482,492255260.0,335.0,328.0,-236658.0
1692803854.5327482,492257868.0,318.0,335.0,-191226.0
1692803854.5337474,492260744.0,318.0,333.0,-191226.0
1692803854.5337474,492263360.0,324.0,325.0,-191226.0
1692803854.5347478,492265976.0,333.0,310.0,-191226.0
1692803854.5347478,492268592.0,319.0,308.0,-191226.0
1692803854.5357475,492271208.0,312.0,320.0,-191226.0
1692803854.5357475,492273824.0,318.0,331.0,-191226.0
1692803854.5367472,492276440.0,325.0,333.0,-191226.0
1692803854.5367472,492279056.0,314.0,330.0,-191226.0
1692803854.5857515,492281668.0,331.0,333.0,-191226.0
1692803854.5857515,492284288.0,339.0,316.0,-191226.0
1692803854.5867817,492286900.0,294.0,327.0,-191226.0
1692803854.5867817,492289516.0,355.0,304.0,-191226.0
1692803854.587782,492292132.0,308.0,332.0,-191226.0
1692803854.587782,492294748.0,333.0,332.0,-191226.0
1692803854.5887818,492297364.0,339.0,327.0,-191226.0
1692803854.5887818,492299980.0,349.0,322.0,-191226.0
1692803854.5887818,492302596.0,333.0,324.0,-191226.0
